start,end,pm10,latitude_x,longitude_x,pm2_5,latitude_y,longitude_y,no2,lat,lon
2022-08-15 23:00:00,2022-08-16 00:00:00,16.26,44.4264,26.1406,9.8,44.4264,26.1406,30.36,44.4264,26.1406
2022-08-16 00:00:00,2022-08-16 01:00:00,16.76,44.4264,26.1406,9.12,44.4264,26.1406,20.28,44.4264,26.1406
2022-08-16 01:00:00,2022-08-16 02:00:00,16.64,44.4264,26.1406,11.39,44.4264,26.1406,20.73,44.4264,26.1406
2022-08-16 02:00:00,2022-08-16 03:00:00,13.43,44.4264,26.1406,8.35,44.4264,26.1406,16.06,44.4264,26.1406
2022-08-16 03:00:00,2022-08-16 04:00:00,15.94,44.4264,26.1406,11.81,44.4264,26.1406,15.53,44.4264,26.1406
2022-08-16 04:00:00,2022-08-16 05:00:00,16.41,44.4264,26.1406,12.63,44.4264,26.1406,15.74,44.4264,26.1406
2022-08-16 05:00:00,2022-08-16 06:00:00,19.74,44.4264,26.1406,15.59,44.4264,26.1406,25.43,44.4264,26.1406
2022-08-16 06:00:00,2022-08-16 07:00:00,22.48,44.4264,26.1406,16.0,44.4264,26.1406,23.23,44.4264,26.1406
2022-08-16 07:00:00,2022-08-16 08:00:00,25.06,44.4264,26.1406,14.78,44.4264,26.1406,29.01,44.4264,26.1406
2022-08-16 08:00:00,2022-08-16 09:00:00,21.91,44.4264,26.1406,11.24,44.4264,26.1406,15.54,44.4264,26.1406
2022-08-16 09:00:00,2022-08-16 10:00:00,17.39,44.4264,26.1406,9.55,44.4264,26.1406,,44.4264,26.1406
2022-08-16 10:00:00,2022-08-16 11:00:00,19.9,44.4264,26.1406,10.99,44.4264,26.1406,12.61,44.4264,26.1406
2022-08-16 11:00:00,2022-08-16 12:00:00,25.17,44.4264,26.1406,15.77,44.4264,26.1406,8.46,44.4264,26.1406
2022-08-16 12:00:00,2022-08-16 13:00:00,22.25,44.4264,26.1406,13.26,44.4264,26.1406,6.3,44.4264,26.1406
2022-08-16 13:00:00,2022-08-16 14:00:00,21.79,44.4264,26.1406,13.43,44.4264,26.1406,7.51,44.4264,26.1406
2022-08-16 14:00:00,2022-08-16 15:00:00,19.49,44.4264,26.1406,12.76,44.4264,26.1406,7.96,44.4264,26.1406
2022-08-16 15:00:00,2022-08-16 16:00:00,20.62,44.4264,26.1406,14.15,44.4264,26.1406,10.32,44.4264,26.1406
2022-08-16 16:00:00,2022-08-16 17:00:00,24.2,44.4264,26.1406,16.72,44.4264,26.1406,6.2,44.4264,26.1406
2022-08-16 17:00:00,2022-08-16 18:00:00,26.02,44.4264,26.1406,16.75,44.4264,26.1406,11.01,44.4264,26.1406
2022-08-16 18:00:00,2022-08-16 19:00:00,17.47,44.4264,26.1406,9.58,44.4264,26.1406,12.37,44.4264,26.1406
2022-08-16 19:00:00,2022-08-16 20:00:00,17.59,44.4264,26.1406,7.93,44.4264,26.1406,28.51,44.4264,26.1406
2022-08-16 20:00:00,2022-08-16 21:00:00,18.13,44.4264,26.1406,9.33,44.4264,26.1406,32.67,44.4264,26.1406
2022-08-16 21:00:00,2022-08-16 22:00:00,21.97,44.4264,26.1406,13.87,44.4264,26.1406,27.37,44.4264,26.1406
2022-08-16 22:00:00,2022-08-16 23:00:00,25.83,44.4264,26.1406,17.54,44.4264,26.1406,64.3,44.4264,26.1406
2022-08-16 23:00:00,2022-08-17 00:00:00,33.03,44.4264,26.1406,17.66,44.4264,26.1406,58.36,44.4264,26.1406
2022-08-17 00:00:00,2022-08-17 01:00:00,31.74,44.4264,26.1406,18.65,44.4264,26.1406,22.24,44.4264,26.1406
2022-08-17 01:00:00,2022-08-17 02:00:00,26.31,44.4264,26.1406,16.83,44.4264,26.1406,21.28,44.4264,26.1406
2022-08-17 02:00:00,2022-08-17 03:00:00,24.62,44.4264,26.1406,13.93,44.4264,26.1406,39.57,44.4264,26.1406
2022-08-17 03:00:00,2022-08-17 04:00:00,26.61,44.4264,26.1406,14.31,44.4264,26.1406,30.48,44.4264,26.1406
2022-08-17 04:00:00,2022-08-17 05:00:00,26.84,44.4264,26.1406,15.95,44.4264,26.1406,19.93,44.4264,26.1406
2022-08-17 05:00:00,2022-08-17 06:00:00,22.02,44.4264,26.1406,15.43,44.4264,26.1406,20.53,44.4264,26.1406
2022-08-17 06:00:00,2022-08-17 07:00:00,23.14,44.4264,26.1406,16.83,44.4264,26.1406,21.98,44.4264,26.1406
2022-08-17 07:00:00,2022-08-17 08:00:00,19.22,44.4264,26.1406,11.9,44.4264,26.1406,21.75,44.4264,26.1406
2022-08-17 08:00:00,2022-08-17 09:00:00,26.89,44.4264,26.1406,13.63,44.4264,26.1406,32.26,44.4264,26.1406
2022-08-17 09:00:00,2022-08-17 10:00:00,30.03,44.4264,26.1406,15.3,44.4264,26.1406,18.32,44.4264,26.1406
2022-08-17 10:00:00,2022-08-17 11:00:00,22.09,44.4264,26.1406,12.9,44.4264,26.1406,,44.4264,26.1406
2022-08-17 11:00:00,2022-08-17 12:00:00,19.84,44.4264,26.1406,11.98,44.4264,26.1406,10.54,44.4264,26.1406
2022-08-17 12:00:00,2022-08-17 13:00:00,18.34,44.4264,26.1406,11.17,44.4264,26.1406,7.52,44.4264,26.1406
2022-08-17 13:00:00,2022-08-17 14:00:00,21.17,44.4264,26.1406,13.38,44.4264,26.1406,7.66,44.4264,26.1406
2022-08-17 14:00:00,2022-08-17 15:00:00,19.81,44.4264,26.1406,11.93,44.4264,26.1406,3.94,44.4264,26.1406
2022-08-17 15:00:00,2022-08-17 16:00:00,20.06,44.4264,26.1406,12.49,44.4264,26.1406,4.63,44.4264,26.1406
2022-08-17 16:00:00,2022-08-17 17:00:00,26.67,44.4264,26.1406,13.23,44.4264,26.1406,7.78,44.4264,26.1406
2022-08-17 17:00:00,2022-08-17 18:00:00,18.69,44.4264,26.1406,8.25,44.4264,26.1406,11.03,44.4264,26.1406
2022-08-17 18:00:00,2022-08-17 19:00:00,14.56,44.4264,26.1406,6.84,44.4264,26.1406,13.34,44.4264,26.1406
2022-08-17 19:00:00,2022-08-17 20:00:00,18.06,44.4264,26.1406,7.15,44.4264,26.1406,21.11,44.4264,26.1406
2022-08-17 20:00:00,2022-08-17 21:00:00,26.49,44.4264,26.1406,12.91,44.4264,26.1406,30.86,44.4264,26.1406
2022-08-17 21:00:00,2022-08-17 22:00:00,31.65,44.4264,26.1406,15.86,44.4264,26.1406,74.04,44.4264,26.1406
2022-08-17 22:00:00,2022-08-17 23:00:00,25.37,44.4264,26.1406,11.71,44.4264,26.1406,51.78,44.4264,26.1406
2022-08-17 23:00:00,2022-08-18 00:00:00,22.09,44.4264,26.1406,11.54,44.4264,26.1406,33.71,44.4264,26.1406
2022-08-18 00:00:00,2022-08-18 01:00:00,18.13,44.4264,26.1406,9.32,44.4264,26.1406,11.32,44.4264,26.1406
2022-08-18 01:00:00,2022-08-18 02:00:00,15.66,44.4264,26.1406,9.02,44.4264,26.1406,9.02,44.4264,26.1406
2022-08-18 02:00:00,2022-08-18 03:00:00,17.59,44.4264,26.1406,11.67,44.4264,26.1406,12.23,44.4264,26.1406
2022-08-18 03:00:00,2022-08-18 04:00:00,16.32,44.4264,26.1406,9.9,44.4264,26.1406,14.49,44.4264,26.1406
2022-08-18 04:00:00,2022-08-18 05:00:00,18.87,44.4264,26.1406,13.09,44.4264,26.1406,16.59,44.4264,26.1406
2022-08-18 05:00:00,2022-08-18 06:00:00,17.49,44.4264,26.1406,11.39,44.4264,26.1406,26.46,44.4264,26.1406
2022-08-18 06:00:00,2022-08-18 07:00:00,20.54,44.4264,26.1406,12.22,44.4264,26.1406,36.59,44.4264,26.1406
2022-08-18 07:00:00,2022-08-18 08:00:00,26.75,44.4264,26.1406,15.13,44.4264,26.1406,33.35,44.4264,26.1406
2022-08-18 08:00:00,2022-08-18 09:00:00,24.13,44.4264,26.1406,13.86,44.4264,26.1406,32.08,44.4264,26.1406
2022-08-18 09:00:00,2022-08-18 10:00:00,24.75,44.4264,26.1406,13.47,44.4264,26.1406,25.47,44.4264,26.1406
2022-08-18 10:00:00,2022-08-18 11:00:00,25.19,44.4264,26.1406,14.53,44.4264,26.1406,14.81,44.4264,26.1406
2022-08-18 11:00:00,2022-08-18 12:00:00,26.0,44.4264,26.1406,15.65,44.4264,26.1406,,44.4264,26.1406
2022-08-18 12:00:00,2022-08-18 13:00:00,25.78,44.4264,26.1406,14.12,44.4264,26.1406,11.12,44.4264,26.1406
2022-08-18 13:00:00,2022-08-18 14:00:00,26.01,44.4264,26.1406,13.69,44.4264,26.1406,13.22,44.4264,26.1406
2022-08-18 14:00:00,2022-08-18 15:00:00,24.19,44.4264,26.1406,13.13,44.4264,26.1406,7.7,44.4264,26.1406
2022-08-18 15:00:00,2022-08-18 16:00:00,24.09,44.4264,26.1406,13.05,44.4264,26.1406,20.76,44.4264,26.1406
2022-08-18 16:00:00,2022-08-18 17:00:00,29.19,44.4264,26.1406,15.48,44.4264,26.1406,18.03,44.4264,26.1406
2022-08-18 17:00:00,2022-08-18 18:00:00,32.98,44.4264,26.1406,16.07,44.4264,26.1406,20.11,44.4264,26.1406
2022-08-18 18:00:00,2022-08-18 19:00:00,27.84,44.4264,26.1406,13.09,44.4264,26.1406,24.01,44.4264,26.1406
2022-08-18 19:00:00,2022-08-18 20:00:00,27.35,44.4264,26.1406,14.48,44.4264,26.1406,23.65,44.4264,26.1406
2022-08-18 20:00:00,2022-08-18 21:00:00,29.76,44.4264,26.1406,16.35,44.4264,26.1406,28.97,44.4264,26.1406
2022-08-18 21:00:00,2022-08-18 22:00:00,28.86,44.4264,26.1406,15.8,44.4264,26.1406,22.35,44.4264,26.1406
2022-08-18 22:00:00,2022-08-18 23:00:00,22.87,44.4264,26.1406,12.31,44.4264,26.1406,24.02,44.4264,26.1406
2022-08-18 23:00:00,2022-08-19 00:00:00,20.08,44.4264,26.1406,11.19,44.4264,26.1406,24.94,44.4264,26.1406
2022-08-19 00:00:00,2022-08-19 01:00:00,21.33,44.4264,26.1406,12.2,44.4264,26.1406,33.54,44.4264,26.1406
2022-08-19 01:00:00,2022-08-19 02:00:00,23.42,44.4264,26.1406,13.6,44.4264,26.1406,26.05,44.4264,26.1406
2022-08-19 02:00:00,2022-08-19 03:00:00,23.06,44.4264,26.1406,13.68,44.4264,26.1406,29.15,44.4264,26.1406
2022-08-19 03:00:00,2022-08-19 04:00:00,24.47,44.4264,26.1406,15.57,44.4264,26.1406,27.65,44.4264,26.1406
2022-08-19 04:00:00,2022-08-19 05:00:00,25.11,44.4264,26.1406,15.84,44.4264,26.1406,26.81,44.4264,26.1406
2022-08-19 05:00:00,2022-08-19 06:00:00,25.66,44.4264,26.1406,15.17,44.4264,26.1406,32.77,44.4264,26.1406
2022-08-19 06:00:00,2022-08-19 07:00:00,30.86,44.4264,26.1406,17.92,44.4264,26.1406,32.91,44.4264,26.1406
2022-08-19 07:00:00,2022-08-19 08:00:00,33.43,44.4264,26.1406,18.57,44.4264,26.1406,31.62,44.4264,26.1406
2022-08-19 08:00:00,2022-08-19 09:00:00,30.02,44.4264,26.1406,15.91,44.4264,26.1406,12.14,44.4264,26.1406
2022-08-19 09:00:00,2022-08-19 10:00:00,23.93,44.4264,26.1406,13.26,44.4264,26.1406,7.54,44.4264,26.1406
2022-08-19 10:00:00,2022-08-19 11:00:00,23.42,44.4264,26.1406,12.09,44.4264,26.1406,4.69,44.4264,26.1406
2022-08-19 11:00:00,2022-08-19 12:00:00,25.71,44.4264,26.1406,14.76,44.4264,26.1406,2.76,44.4264,26.1406
2022-08-19 12:00:00,2022-08-19 13:00:00,18.84,44.4264,26.1406,11.17,44.4264,26.1406,,44.4264,26.1406
2022-08-19 13:00:00,2022-08-19 14:00:00,18.97,44.4264,26.1406,12.26,44.4264,26.1406,4.25,44.4264,26.1406
2022-08-19 14:00:00,2022-08-19 15:00:00,20.95,44.4264,26.1406,14.31,44.4264,26.1406,3.39,44.4264,26.1406
2022-08-19 15:00:00,2022-08-19 16:00:00,20.67,44.4264,26.1406,13.86,44.4264,26.1406,4.44,44.4264,26.1406
2022-08-19 16:00:00,2022-08-19 17:00:00,23.1,44.4264,26.1406,14.14,44.4264,26.1406,5.38,44.4264,26.1406
2022-08-19 17:00:00,2022-08-19 18:00:00,21.72,44.4264,26.1406,11.23,44.4264,26.1406,11.77,44.4264,26.1406
2022-08-19 18:00:00,2022-08-19 19:00:00,23.04,44.4264,26.1406,11.01,44.4264,26.1406,18.11,44.4264,26.1406
2022-08-19 19:00:00,2022-08-19 20:00:00,33.74,44.4264,26.1406,13.48,44.4264,26.1406,32.0,44.4264,26.1406
2022-08-19 20:00:00,2022-08-19 21:00:00,37.11,44.4264,26.1406,13.22,44.4264,26.1406,29.77,44.4264,26.1406
2022-08-19 21:00:00,2022-08-19 22:00:00,37.35,44.4264,26.1406,13.49,44.4264,26.1406,36.82,44.4264,26.1406
2022-08-19 22:00:00,2022-08-19 23:00:00,39.05,44.4264,26.1406,15.32,44.4264,26.1406,40.81,44.4264,26.1406
2022-08-19 23:00:00,2022-08-20 00:00:00,34.6,44.4264,26.1406,11.73,44.4264,26.1406,28.63,44.4264,26.1406
2022-08-20 00:00:00,2022-08-20 01:00:00,36.57,44.4264,26.1406,14.02,44.4264,26.1406,35.4,44.4264,26.1406
2022-08-20 01:00:00,2022-08-20 02:00:00,37.45,44.4264,26.1406,15.39,44.4264,26.1406,26.33,44.4264,26.1406
2022-08-20 02:00:00,2022-08-20 03:00:00,34.96,44.4264,26.1406,15.14,44.4264,26.1406,18.07,44.4264,26.1406
2022-08-20 03:00:00,2022-08-20 04:00:00,28.72,44.4264,26.1406,13.1,44.4264,26.1406,19.53,44.4264,26.1406
2022-08-20 04:00:00,2022-08-20 05:00:00,25.93,44.4264,26.1406,12.79,44.4264,26.1406,21.35,44.4264,26.1406
2022-08-20 05:00:00,2022-08-20 06:00:00,26.76,44.4264,26.1406,14.55,44.4264,26.1406,25.1,44.4264,26.1406
2022-08-20 06:00:00,2022-08-20 07:00:00,29.4,44.4264,26.1406,16.24,44.4264,26.1406,32.28,44.4264,26.1406
2022-08-20 07:00:00,2022-08-20 08:00:00,28.73,44.4264,26.1406,15.06,44.4264,26.1406,19.09,44.4264,26.1406
2022-08-20 08:00:00,2022-08-20 09:00:00,30.87,44.4264,26.1406,13.75,44.4264,26.1406,14.33,44.4264,26.1406
2022-08-20 09:00:00,2022-08-20 10:00:00,37.16,44.4264,26.1406,17.24,44.4264,26.1406,12.99,44.4264,26.1406
2022-08-20 10:00:00,2022-08-20 11:00:00,34.88,44.4264,26.1406,12.43,44.4264,26.1406,11.6,44.4264,26.1406
2022-08-20 11:00:00,2022-08-20 12:00:00,31.2,44.4264,26.1406,9.2,44.4264,26.1406,7.52,44.4264,26.1406
2022-08-20 12:00:00,2022-08-20 13:00:00,33.37,44.4264,26.1406,12.33,44.4264,26.1406,5.45,44.4264,26.1406
2022-08-20 13:00:00,2022-08-20 14:00:00,35.49,44.4264,26.1406,14.82,44.4264,26.1406,,44.4264,26.1406
2022-08-20 14:00:00,2022-08-20 15:00:00,31.75,44.4264,26.1406,11.63,44.4264,26.1406,5.04,44.4264,26.1406
2022-08-20 15:00:00,2022-08-20 16:00:00,28.12,44.4264,26.1406,9.92,44.4264,26.1406,5.61,44.4264,26.1406
2022-08-20 16:00:00,2022-08-20 17:00:00,29.36,44.4264,26.1406,12.13,44.4264,26.1406,3.36,44.4264,26.1406
2022-08-20 17:00:00,2022-08-20 18:00:00,30.13,44.4264,26.1406,10.56,44.4264,26.1406,6.11,44.4264,26.1406
2022-08-20 18:00:00,2022-08-20 19:00:00,31.33,44.4264,26.1406,10.79,44.4264,26.1406,9.68,44.4264,26.1406
2022-08-20 19:00:00,2022-08-20 20:00:00,32.52,44.4264,26.1406,10.87,44.4264,26.1406,36.57,44.4264,26.1406
2022-08-20 20:00:00,2022-08-20 21:00:00,38.51,44.4264,26.1406,13.24,44.4264,26.1406,35.52,44.4264,26.1406
2022-08-20 21:00:00,2022-08-20 22:00:00,39.98,44.4264,26.1406,13.43,44.4264,26.1406,19.48,44.4264,26.1406
2022-08-20 22:00:00,2022-08-20 23:00:00,38.95,44.4264,26.1406,14.01,44.4264,26.1406,13.34,44.4264,26.1406
2022-08-20 23:00:00,2022-08-21 00:00:00,30.91,44.4264,26.1406,13.97,44.4264,26.1406,15.28,44.4264,26.1406
2022-08-21 00:00:00,2022-08-21 01:00:00,27.14,44.4264,26.1406,12.29,44.4264,26.1406,9.58,44.4264,26.1406
2022-08-21 01:00:00,2022-08-21 02:00:00,23.16,44.4264,26.1406,11.07,44.4264,26.1406,11.7,44.4264,26.1406
2022-08-21 02:00:00,2022-08-21 03:00:00,24.32,44.4264,26.1406,12.9,44.4264,26.1406,16.37,44.4264,26.1406
2022-08-21 03:00:00,2022-08-21 04:00:00,25.43,44.4264,26.1406,13.16,44.4264,26.1406,17.0,44.4264,26.1406
2022-08-21 04:00:00,2022-08-21 05:00:00,27.68,44.4264,26.1406,12.78,44.4264,26.1406,15.25,44.4264,26.1406
2022-08-21 05:00:00,2022-08-21 06:00:00,28.93,44.4264,26.1406,13.02,44.4264,26.1406,24.8,44.4264,26.1406
2022-08-21 06:00:00,2022-08-21 07:00:00,30.28,44.4264,26.1406,14.06,44.4264,26.1406,22.12,44.4264,26.1406
2022-08-21 07:00:00,2022-08-21 08:00:00,30.23,44.4264,26.1406,15.71,44.4264,26.1406,13.99,44.4264,26.1406
2022-08-21 08:00:00,2022-08-21 09:00:00,23.71,44.4264,26.1406,11.5,44.4264,26.1406,7.97,44.4264,26.1406
2022-08-21 09:00:00,2022-08-21 10:00:00,23.89,44.4264,26.1406,10.02,44.4264,26.1406,7.01,44.4264,26.1406
2022-08-21 10:00:00,2022-08-21 11:00:00,26.27,44.4264,26.1406,11.29,44.4264,26.1406,8.52,44.4264,26.1406
2022-08-21 11:00:00,2022-08-21 12:00:00,28.08,44.4264,26.1406,12.11,44.4264,26.1406,9.15,44.4264,26.1406
2022-08-21 12:00:00,2022-08-21 13:00:00,27.49,44.4264,26.1406,11.3,44.4264,26.1406,10.39,44.4264,26.1406
2022-08-21 13:00:00,2022-08-21 14:00:00,27.41,44.4264,26.1406,11.14,44.4264,26.1406,11.1,44.4264,26.1406
2022-08-21 14:00:00,2022-08-21 15:00:00,23.42,44.4264,26.1406,8.43,44.4264,26.1406,,44.4264,26.1406
2022-08-21 15:00:00,2022-08-21 16:00:00,27.44,44.4264,26.1406,11.11,44.4264,26.1406,8.43,44.4264,26.1406
2022-08-21 16:00:00,2022-08-21 17:00:00,26.37,44.4264,26.1406,10.35,44.4264,26.1406,5.66,44.4264,26.1406
2022-08-21 17:00:00,2022-08-21 18:00:00,26.96,44.4264,26.1406,12.72,44.4264,26.1406,6.88,44.4264,26.1406
2022-08-21 18:00:00,2022-08-21 19:00:00,24.23,44.4264,26.1406,13.21,44.4264,26.1406,8.53,44.4264,26.1406
2022-08-21 19:00:00,2022-08-21 20:00:00,52.54,44.4264,26.1406,40.94,44.4264,26.1406,8.31,44.4264,26.1406
2022-08-21 20:00:00,2022-08-21 21:00:00,31.83,44.4264,26.1406,23.61,44.4264,26.1406,20.72,44.4264,26.1406
2022-08-21 21:00:00,2022-08-21 22:00:00,25.93,44.4264,26.1406,16.99,44.4264,26.1406,14.84,44.4264,26.1406
2022-08-21 22:00:00,2022-08-21 23:00:00,22.39,44.4264,26.1406,14.29,44.4264,26.1406,10.14,44.4264,26.1406
2022-08-21 23:00:00,2022-08-22 00:00:00,19.43,44.4264,26.1406,13.16,44.4264,26.1406,8.08,44.4264,26.1406
2022-08-22 00:00:00,2022-08-22 01:00:00,18.12,44.4264,26.1406,11.65,44.4264,26.1406,11.37,44.4264,26.1406
2022-08-22 01:00:00,2022-08-22 02:00:00,17.96,44.4264,26.1406,11.5,44.4264,26.1406,7.37,44.4264,26.1406
2022-08-22 02:00:00,2022-08-22 03:00:00,18.07,44.4264,26.1406,11.88,44.4264,26.1406,7.86,44.4264,26.1406
2022-08-22 03:00:00,2022-08-22 04:00:00,16.1,44.4264,26.1406,10.84,44.4264,26.1406,5.26,44.4264,26.1406
2022-08-22 04:00:00,2022-08-22 05:00:00,15.38,44.4264,26.1406,11.65,44.4264,26.1406,4.69,44.4264,26.1406
2022-08-22 05:00:00,2022-08-22 06:00:00,13.82,44.4264,26.1406,9.99,44.4264,26.1406,9.78,44.4264,26.1406
2022-08-22 06:00:00,2022-08-22 07:00:00,17.18,44.4264,26.1406,10.5,44.4264,26.1406,19.43,44.4264,26.1406
2022-08-22 07:00:00,2022-08-22 08:00:00,25.63,44.4264,26.1406,15.67,44.4264,26.1406,24.49,44.4264,26.1406
2022-08-22 08:00:00,2022-08-22 09:00:00,31.62,44.4264,26.1406,18.82,44.4264,26.1406,28.34,44.4264,26.1406
2022-08-22 09:00:00,2022-08-22 10:00:00,33.56,44.4264,26.1406,17.96,44.4264,26.1406,25.67,44.4264,26.1406
2022-08-22 10:00:00,2022-08-22 11:00:00,34.05,44.4264,26.1406,16.79,44.4264,26.1406,20.34,44.4264,26.1406
2022-08-22 11:00:00,2022-08-22 12:00:00,31.99,44.4264,26.1406,15.6,44.4264,26.1406,15.59,44.4264,26.1406
2022-08-22 12:00:00,2022-08-22 13:00:00,27.64,44.4264,26.1406,14.79,44.4264,26.1406,12.38,44.4264,26.1406
2022-08-22 13:00:00,2022-08-22 14:00:00,28.63,44.4264,26.1406,16.78,44.4264,26.1406,12.31,44.4264,26.1406
2022-08-22 14:00:00,2022-08-22 15:00:00,27.06,44.4264,26.1406,15.29,44.4264,26.1406,8.36,44.4264,26.1406
2022-08-22 15:00:00,2022-08-22 16:00:00,28.62,44.4264,26.1406,17.22,44.4264,26.1406,,44.4264,26.1406
2022-08-22 16:00:00,2022-08-22 17:00:00,23.7,44.4264,26.1406,12.98,44.4264,26.1406,5.03,44.4264,26.1406
2022-08-22 17:00:00,2022-08-22 18:00:00,15.85,44.4264,26.1406,8.12,44.4264,26.1406,5.16,44.4264,26.1406
2022-08-22 18:00:00,2022-08-22 19:00:00,16.45,44.4264,26.1406,9.43,44.4264,26.1406,9.7,44.4264,26.1406
2022-08-22 19:00:00,2022-08-22 20:00:00,21.44,44.4264,26.1406,9.93,44.4264,26.1406,15.45,44.4264,26.1406
2022-08-22 20:00:00,2022-08-22 21:00:00,15.18,44.4264,26.1406,5.59,44.4264,26.1406,14.05,44.4264,26.1406
2022-08-22 21:00:00,2022-08-22 22:00:00,13.07,44.4264,26.1406,3.49,44.4264,26.1406,13.19,44.4264,26.1406
2022-08-22 22:00:00,2022-08-22 23:00:00,17.15,44.4264,26.1406,7.62,44.4264,26.1406,11.16,44.4264,26.1406
2022-08-22 23:00:00,2022-08-23 00:00:00,19.42,44.4264,26.1406,9.97,44.4264,26.1406,10.59,44.4264,26.1406
2022-08-23 00:00:00,2022-08-23 01:00:00,18.12,44.4264,26.1406,8.82,44.4264,26.1406,8.28,44.4264,26.1406
2022-08-23 01:00:00,2022-08-23 02:00:00,17.45,44.4264,26.1406,8.61,44.4264,26.1406,15.6,44.4264,26.1406
2022-08-23 02:00:00,2022-08-23 03:00:00,22.76,44.4264,26.1406,14.26,44.4264,26.1406,26.57,44.4264,26.1406
2022-08-23 03:00:00,2022-08-23 04:00:00,30.92,44.4264,26.1406,21.61,44.4264,26.1406,24.57,44.4264,26.1406
2022-08-23 04:00:00,2022-08-23 05:00:00,21.46,44.4264,26.1406,13.47,44.4264,26.1406,22.79,44.4264,26.1406
2022-08-23 05:00:00,2022-08-23 06:00:00,19.97,44.4264,26.1406,10.93,44.4264,26.1406,25.9,44.4264,26.1406
2022-08-23 06:00:00,2022-08-23 07:00:00,25.48,44.4264,26.1406,13.41,44.4264,26.1406,20.98,44.4264,26.1406
2022-08-23 07:00:00,2022-08-23 08:00:00,25.08,44.4264,26.1406,11.26,44.4264,26.1406,16.66,44.4264,26.1406
2022-08-23 08:00:00,2022-08-23 09:00:00,28.86,44.4264,26.1406,13.19,44.4264,26.1406,14.78,44.4264,26.1406
2022-08-23 09:00:00,2022-08-23 10:00:00,32.11,44.4264,26.1406,11.63,44.4264,26.1406,11.97,44.4264,26.1406
2022-08-23 10:00:00,2022-08-23 11:00:00,33.53,44.4264,26.1406,9.2,44.4264,26.1406,10.79,44.4264,26.1406
2022-08-23 11:00:00,2022-08-23 12:00:00,34.44,44.4264,26.1406,11.52,44.4264,26.1406,6.65,44.4264,26.1406
2022-08-23 12:00:00,2022-08-23 13:00:00,41.46,44.4264,26.1406,16.11,44.4264,26.1406,7.31,44.4264,26.1406
2022-08-23 13:00:00,2022-08-23 14:00:00,38.13,44.4264,26.1406,13.1,44.4264,26.1406,10.3,44.4264,26.1406
2022-08-23 14:00:00,2022-08-23 15:00:00,38.99,44.4264,26.1406,13.99,44.4264,26.1406,12.32,44.4264,26.1406
2022-08-23 15:00:00,2022-08-23 16:00:00,37.64,44.4264,26.1406,11.97,44.4264,26.1406,13.87,44.4264,26.1406
2022-08-23 16:00:00,2022-08-23 17:00:00,38.28,44.4264,26.1406,13.85,44.4264,26.1406,,44.4264,26.1406
2022-08-23 17:00:00,2022-08-23 18:00:00,36.93,44.4264,26.1406,11.83,44.4264,26.1406,31.83,44.4264,26.1406
2022-08-23 18:00:00,2022-08-23 19:00:00,34.09,44.4264,26.1406,8.27,44.4264,26.1406,21.88,44.4264,26.1406
2022-08-23 19:00:00,2022-08-23 20:00:00,29.56,44.4264,26.1406,8.23,44.4264,26.1406,5.96,44.4264,26.1406
2022-08-23 20:00:00,2022-08-23 21:00:00,9.03,44.4264,26.1406,,,,6.84,44.4264,26.1406
2022-08-23 21:00:00,2022-08-23 22:00:00,6.59,44.4264,26.1406,0.25,44.4264,26.1406,11.75,44.4264,26.1406
2022-08-23 22:00:00,2022-08-23 23:00:00,8.35,44.4264,26.1406,2.87,44.4264,26.1406,13.77,44.4264,26.1406
2022-08-23 23:00:00,2022-08-24 00:00:00,5.83,44.4264,26.1406,1.87,44.4264,26.1406,6.77,44.4264,26.1406
2022-08-24 00:00:00,2022-08-24 01:00:00,9.2,44.4264,26.1406,5.5,44.4264,26.1406,12.53,44.4264,26.1406
2022-08-24 01:00:00,2022-08-24 02:00:00,8.42,44.4264,26.1406,4.92,44.4264,26.1406,8.66,44.4264,26.1406
2022-08-24 02:00:00,2022-08-24 03:00:00,5.73,44.4264,26.1406,1.31,44.4264,26.1406,11.82,44.4264,26.1406
2022-08-24 03:00:00,2022-08-24 04:00:00,8.06,44.4264,26.1406,2.8,44.4264,26.1406,8.56,44.4264,26.1406
2022-08-24 04:00:00,2022-08-24 05:00:00,14.39,44.4264,26.1406,7.62,44.4264,26.1406,6.43,44.4264,26.1406
2022-08-24 05:00:00,2022-08-24 06:00:00,13.95,44.4264,26.1406,7.47,44.4264,26.1406,9.48,44.4264,26.1406
2022-08-24 06:00:00,2022-08-24 07:00:00,9.93,44.4264,26.1406,4.29,44.4264,26.1406,6.91,44.4264,26.1406
2022-08-24 07:00:00,2022-08-24 08:00:00,11.66,44.4264,26.1406,5.75,44.4264,26.1406,7.26,44.4264,26.1406
2022-08-24 08:00:00,2022-08-24 09:00:00,12.47,44.4264,26.1406,5.68,44.4264,26.1406,7.7,44.4264,26.1406
2022-08-24 09:00:00,2022-08-24 10:00:00,13.24,44.4264,26.1406,4.53,44.4264,26.1406,8.69,44.4264,26.1406
2022-08-24 10:00:00,2022-08-24 11:00:00,27.91,44.4264,26.1406,7.82,44.4264,26.1406,7.43,44.4264,26.1406
2022-08-24 11:00:00,2022-08-24 12:00:00,45.7,44.4264,26.1406,7.11,44.4264,26.1406,9.82,44.4264,26.1406
